MAL_ID,Name,Score,Genres,English name,Japanese name,Type,Episodes,Aired,Premiered,Producers,Licensors,Studios,Source,Duration,Rating,Ranked,Popularity,Members,Favorites,Watching,Completed,On-Hold,Dropped,Plan to Watch,Score-10,Score-9,Score-8,Score-7,Score-6,Score-5,Score-4,Score-3,Score-2,Score-1
17423,Pink Lady Monogatari: Eikou no Tenshi-tachi,Unknown,"Music, Slice of Life, Drama",Unknown,ピンク・レディー物語 栄光の天使たち,TV,33,"Oct 24, 1978 to Jun 12, 1979",Fall 1978,Unknown,Unknown,Toei Animation,Other,25 min. per ep.,G - All Ages,11551.0,13080,346,0,22,62,8,56,198,5.0,Unknown,1.0,5.0,2.0,6.0,6.0,Unknown,1.0,4.0
17427,Sabaku no Takara no Shiro,Unknown,Drama,The Treasures of the Desert,さばくの宝の城,OVA,1,"Feb, 2002",Unknown,Shinano Kikaku,Unknown,Unknown,Unknown,31 min.,G - All Ages,11776.0,14499,224,1,13,82,6,36,87,4.0,1.0,4.0,6.0,4.0,17.0,7.0,6.0,1.0,2.0
17437,The iDOLM@STER Movie: Kagayaki no Mukougawa e!,7.6,"Music, Comedy, Drama",THE IDOLM@STER MOVIE:BEYOND THE BRILLIANT FUTURE!,THE IDOLM＠STER MOVIE 輝きの向こう側へ！,Movie,1,"Jan 25, 2014",Unknown,"Aniplex, TBS, Rakuonsha, Nippon Columbia, Banpresto, Bandai Namco Entertainment",Unknown,A-1 Pictures,Game,2 hr. 1 min.,PG-13 - Teens 13 or older,1263.0,3634,20355,68,417,12764,203,156,6815,1118.0,1497.0,2795.0,2436.0,1014.0,448.0,179.0,67.0,30.0,50.0
17439,Kyojin no Hoshi (Movie),Unknown,"Drama, Sports",Unknown,巨人の星,Movie,1,"Aug 21, 1982",Unknown,Unknown,Unknown,Unknown,Unknown,1 hr. 50 min.,G - All Ages,15240.0,13527,298,0,9,90,11,53,135,4.0,1.0,10.0,3.0,12.0,15.0,1.0,5.0,Unknown,4.0
17441,Kyojin no Hoshi: Chizome no Kesshousen,Unknown,"Drama, Sports",Unknown,巨人の星 血ぞめの決勝戦,Movie,1,"Jul 26, 1969",Unknown,Tokyo Movie Shinsha,Unknown,Unknown,Unknown,1 hr. 30 min.,G - All Ages,15241.0,13396,311,0,11,86,12,66,136,7.0,Unknown,2.0,5.0,9.0,13.0,5.0,3.0,1.0,4.0
17443,Kyojin no Hoshi: Ike Ike Hyuuma,Unknown,"Drama, Sports",Unknown,巨人の星 行け行け飛雄馬,Movie,1,"Dec 20, 1969",Unknown,Tokyo Movie Shinsha,Unknown,Unknown,Unknown,1 hr. 10 min.,G - All Ages,15245.0,13446,306,0,11,86,13,65,131,7.0,2.0,Unknown,4.0,9.0,13.0,2.0,6.0,1.0,3.0
17445,Kyojin no Hoshi: Dai League Ball,Unknown,"Drama, Sports",Unknown,巨人の星 大リーグボール,Movie,1,"Mar 21, 1970",Unknown,Tokyo Movie Shinsha,Unknown,Unknown,Unknown,1 hr. 10 min.,G - All Ages,15241.0,13337,314,0,12,88,12,65,137,5.0,1.0,6.0,6.0,7.0,11.0,4.0,3.0,1.0,3.0
17447,Kyojin no Hoshi: Shukumei no Taiketsu,Unknown,"Drama, Sports",Unknown,巨人の星 宿命の対決,Movie,1,"Aug 1, 1970",Unknown,Tokyo Movie Shinsha,Unknown,Unknown,Unknown,1 hr.,G - All Ages,15249.0,13906,267,1,14,62,8,59,124,5.0,1.0,2.0,4.0,5.0,6.0,4.0,5.0,2.0,2.0
17457,Chingou Muchabee,Unknown,"Adventure, Comedy",Unknown,珍豪ムチャ兵衛,TV,51,"Feb 15, 1971 to Mar 22, 1971",Winter 1971,"Tokyo Movie Shinsha, TBS",Unknown,Unknown,Unknown,14 min. per ep.,G - All Ages,13643.0,14099,254,0,13,62,7,72,100,7.0,Unknown,6.0,2.0,4.0,7.0,4.0,4.0,1.0,3.0
17467,Otoko Ippiki Gaki Daishou,Unknown,"Action, Drama, Shounen",Unknown,男一匹ガキ大将,TV,156,"Sep 29, 1969 to Mar 28, 1970",Fall 1969,AT-X,Unknown,Unknown,Unknown,10 min. per ep.,PG-13 - Teens 13 or older,11408.0,11336,687,2,55,109,56,87,380,14.0,Unknown,5.0,23.0,15.0,10.0,5.0,5.0,4.0,4.0
17469,Kouchuu Ouja Mushiking: Greatest Champion e no Michi,Unknown,Game,"Mushiking:The King of Beetles the movie ""The Road to the Greatest Champion""",劇場版甲虫王者ムシキング グレイテストチャンピオンへの道,Movie,1,"Dec 17, 2005",Unknown,Unknown,Unknown,TMS Entertainment,Card game,50 min.,G - All Ages,15169.0,13694,281,0,17,92,9,38,125,4.0,3.0,10.0,8.0,8.0,11.0,2.0,1.0,5.0,2.0
17471,Yanase Takashi Märchen Gekijou,Unknown,Kids,Unknown,やなせたかしメルヘン劇場,OVA,30,"Apr 23, 2008 to Jul 25, 2008",Unknown,Unknown,Unknown,The Answer Studio,Unknown,21 min. per ep.,PG - Children,12935.0,15523,162,1,10,39,4,48,61,2.0,1.0,2.0,7.0,2.0,4.0,2.0,2.0,1.0,1.0
17473,Jungle Wars,Unknown,"Adventure, Kids",Unknown,ジャングルウォーズ,OVA,1,"Jun 21, 1991",Unknown,Pony Canyon,Unknown,Nippon Animation,Unknown,38 min.,PG - Children,14726.0,15086,189,0,6,65,5,38,75,6.0,Unknown,6.0,4.0,5.0,10.0,3.0,1.0,Unknown,3.0
17479,Bad Badtz-Maru no Ore no Pochi wa Sekaiichi,Unknown,Kids,Unknown,バッドばつ丸のオレのポチは世界一,Movie,1,"Jan 13, 1996",Unknown,Sanrio,Unknown,Unknown,Unknown,13 min.,G - All Ages,13388.0,14077,253,0,9,98,6,42,98,4.0,2.0,1.0,4.0,9.0,17.0,6.0,2.0,8.0,3.0
17481,Hello Kitty no Oyayubi-hime (OVA),5.67,"Fantasy, Kids",Hello Kitty in Thumbelina,ハローキティのおやゆびひめ,OVA,1,"Dec 21, 2001",Unknown,Sanrio,Unknown,Unknown,Unknown,15 min.,G - All Ages,9246.0,12758,387,0,19,202,6,38,122,12.0,1.0,5.0,23.0,20.0,26.0,13.0,7.0,6.0,6.0
17483,Kiki to Lala no Hansel to Gretel,Unknown,"Kids, Fantasy",Unknown,キキとララのヘンゼルとグレーテル,OVA,1,"Jul 21, 1993",Unknown,Sanrio,Unknown,Unknown,Book,28 min.,G - All Ages,14984.0,14643,214,0,10,77,6,34,87,5.0,Unknown,1.0,4.0,4.0,12.0,6.0,10.0,3.0,3.0
17485,Kiki to Lala no Ohimesama ni Naritai,Unknown,Kids,Unknown,キキとララのお姫さまになりたい,OVA,1,"Apr 21, 1993",Unknown,"Sanrio, Grouper Productions",Unknown,Unknown,Unknown,30 min.,G - All Ages,14992.0,13580,293,0,9,136,6,34,108,5.0,2.0,5.0,14.0,15.0,26.0,9.0,8.0,5.0,6.0
17487,Tantei Shounen Kageman,Unknown,"Comedy, Mystery",Unknown,探偵少年カゲマン,TV,39,"Apr 10, 2001 to Jan 16, 2002",Spring 2001,Unknown,Unknown,Studio Hibari,Unknown,11 min. per ep.,G - All Ages,12396.0,14606,218,0,23,45,10,45,95,2.0,5.0,3.0,3.0,2.0,7.0,2.0,2.0,1.0,2.0
17489,Kero Kero Keroppi no Daibouken: Fushigi na Mame no Ki,Unknown,"Adventure, Comedy, Kids",Unknown,けろけろけろっぴの大冒険 ふしぎな豆の木,Movie,1,"Jul 21, 1990",Unknown,Sanrio,Unknown,Unknown,Unknown,23 min.,G - All Ages,14964.0,14222,243,0,12,103,4,39,85,8.0,7.0,2.0,12.0,9.0,16.0,1.0,5.0,5.0,3.0
17491,Garden,6.54,Hentai,Unknown,ガーデン,OVA,2,"Apr 26, 2013 to Jul 26, 2013",Unknown,Pink Pineapple,Unknown,Office Takeout,Manga,27 min. per ep.,Rx - Hentai,Unknown,5163,8714,53,596,5808,301,326,1683,362.0,368.0,624.0,873.0,761.0,454.0,239.0,129.0,92.0,127.0
17493,Ashita Genki ni Nare!: Hanbun no Satsumaimo,6.4,Drama,Tomorrow Will Become Better!:Half a Sweet Potato,あした元気にな～れ!～半分のさつまいも～,Movie,1,"Jun 30, 2005",Unknown,"AYCO, Studio Kelmadick",Unknown,Unknown,Novel,1 hr. 29 min.,Unknown,6405.0,11249,717,1,29,201,12,47,428,14.0,10.0,16.0,32.0,18.0,14.0,9.0,2.0,3.0,4.0
17497,Jewelpet Happiness,6.7,"Fantasy, Magic, Shoujo",Unknown,ジュエルペット ハッピネス,TV,52,"Apr 6, 2013 to Mar 29, 2014",Spring 2013,"TV Tokyo, Sotsu, Sanrio",Unknown,Studio Comet,Original,24 min. per ep.,PG - Children,4892.0,8217,2557,16,178,861,118,209,1191,62.0,41.0,92.0,172.0,120.0,80.0,36.0,13.0,11.0,8.0
17501,Abe George Kattobi Seishun Ki: Shibuya Honky Tonk,Unknown,"Ecchi, Drama",Unknown,安部譲二かっとび青春記 渋谷ホンキィトンク,OVA,4,"May 25, 1988 to Nov 25, 1988",Unknown,Tokuma Japan,Unknown,Unknown,Unknown,35 min. per ep.,R+ - Mild Nudity,13181.0,11995,525,2,25,139,17,75,269,8.0,2.0,1.0,10.0,8.0,21.0,15.0,7.0,9.0,8.0
17505,Mushibugyou,7.35,"Action, Historical, Super Power, Ecchi, Martial Arts, Samurai, Fantasy, Shounen",Mushibugyo,ムシブギョー 蟲奉行,TV,26,"Apr 8, 2013 to Sep 30, 2013",Spring 2013,"TV Tokyo, Dentsu, Avex Pictures",Unknown,Seven Arcs Pictures,Manga,23 min. per ep.,PG-13 - Teens 13 or older,2138.0,1763,73702,177,5398,36803,2943,4271,24287,1978.0,3394.0,7883.0,8972.0,4228.0,1894.0,715.0,321.0,138.0,104.0
17513,Diabolik Lovers,5.3,"Harem, School, Shoujo, Vampire",Diabolik Lovers,DIABOLIK LOVERS,TV,12,"Sep 16, 2013 to Dec 9, 2013",Fall 2013,"Frontier Works, Idea Factory, Showgate",Sentai Filmworks,Zexcs,Visual novel,15 min. per ep.,R - 17+ (violence & profanity),10136.0,590,247790,1920,10319,177270,4560,23384,32257,7857.0,6907.0,11066.0,18864.0,23177.0,21690.0,18553.0,12023.0,11505.0,10969.0
17521,Ookami Shounen Ken,Unknown,"Adventure, Kids",Unknown,狼少年ケン,TV,86,"Nov 25, 1963 to Aug 16, 1965",Fall 1963,TV Asahi,Unknown,Toei Animation,Unknown,24 min. per ep.,G - All Ages,11358.0,12490,432,1,27,113,12,77,203,9.0,Unknown,5.0,10.0,16.0,13.0,10.0,1.0,5.0,8.0
17535,Fairy Tail Movie 1: Houou no Miko - Hajimari no Asa,7.34,"Fantasy, Magic, Shounen",Unknown,フェアリーテイル:序章「はじまりの朝」,Special,1,"Feb 15, 2013",Unknown,Dentsu,Funimation,"Satelight, A-1 Pictures",Manga,12 min.,PG-13 - Teens 13 or older,2165.0,1785,72562,223,1027,59118,526,359,11532,4820.0,4250.0,8000.0,10817.0,5540.0,2572.0,788.0,333.0,182.0,237.0
17537,Ryou Seibai!: Gakuen Bishoujo Seisai Hiroku,6.86,Hentai,Unknown,凌成敗! ~学園美少女制裁秘録~,OVA,2,"Apr 26, 2013 to Jul 26, 2013",Unknown,Suzuki Mirano,Unknown,Unknown,Visual novel,30 min. per ep.,Rx - Hentai,Unknown,5931,6194,17,663,3268,350,253,1660,261.0,177.0,392.0,613.0,400.0,252.0,99.0,40.0,29.0,27.0
17539,Mesu Nochi Torare,6.11,Hentai,Unknown,メスのちトラレ,OVA,2,"Apr 5, 2013 to Jun 21, 2013",Unknown,Mary Jane,Unknown,Unknown,Manga,14 min. per ep.,Rx - Hentai,Unknown,5925,6224,35,560,3561,300,267,1536,199.0,122.0,280.0,466.0,529.0,338.0,201.0,94.0,64.0,111.0
17541,Kotowari: Kimi no Kokoro no Koboreta Kakera,6.55,Hentai,Unknown,理－コトワリ－ ~キミの心の零れた欠片~,OVA,2,"Mar 29, 2013 to May 31, 2013",Unknown,Nihikime no Dozeu,Unknown,Unknown,Visual novel,29 min. per ep.,Rx - Hentai,Unknown,6172,5623,17,660,2707,329,230,1697,190.0,144.0,275.0,446.0,400.0,252.0,95.0,66.0,37.0,29.0
17543,D-Spray,6.41,Hentai,Unknown,D-spray,OVA,1,"Apr 5, 2013",Unknown,"Lune Pictures, Angelfish",Unknown,Schoolzone,Visual novel,26 min.,Rx - Hentai,Unknown,7418,3529,13,393,2009,168,135,824,104.0,80.0,183.0,328.0,304.0,201.0,92.0,43.0,15.0,27.0
17549,Non Non Biyori,7.95,"Comedy, School, Seinen, Slice of Life",Non Non Biyori,のんのんびより,TV,12,"Oct 8, 2013 to Dec 24, 2013",Fall 2013,"TV Tokyo, Lantis, Media Factory, Kadokawa Shoten, AT-X, Sony Music Communications",Sentai Filmworks,SILVER LINK.,Manga,24 min. per ep.,PG-13 - Teens 13 or older,601.0,481,295922,4637,18611,150764,11073,8129,107345,15354.0,25523.0,42617.0,27951.0,9208.0,3689.0,1083.0,387.0,188.0,245.0
17551,Shakugan no Shana: Shana & Yuuji no Naze Nani Shana! Nandemo Shitsumonbako!,6.39,"Comedy, Supernatural, Fantasy",Unknown,シャナ＆悠二の なぜなにシャナ！ なんでも質問箱！,Special,1,"Apr 4, 2007",Unknown,Unknown,Funimation,J.C.Staff,Unknown,5 min.,PG-13 - Teens 13 or older,6471.0,6220,5526,1,119,2848,132,162,2265,158.0,83.0,183.0,296.0,357.0,237.0,88.0,47.0,26.0,41.0
17563,Koutetsu no Vendetta Episode 0,Unknown,"Action, Mecha, Military, Sci-Fi",Unknown,鋼鉄のヴァンデッタ,ONA,1,"Feb 22, 2013",Unknown,Ankama,Unknown,Unknown,Unknown,20 min.,PG-13 - Teens 13 or older,15174.0,12132,499,0,25,157,18,21,278,5.0,Unknown,4.0,21.0,25.0,20.0,4.0,2.0,1.0,6.0
17573,Uchuu Kyoudai: Itten no Hikari,6.6,"Comedy, Sci-Fi, Seinen, Slice of Life",Unknown,プラネタリウム 宇宙兄弟 ～一点のひかり～,Movie,1,"Jul 21, 2012",Unknown,Digital Media Lab,Unknown,A-1 Pictures,Unknown,38 min.,PG-13 - Teens 13 or older,5403.0,6706,4619,2,129,2013,80,81,2316,72.0,74.0,195.0,462.0,379.0,177.0,52.0,21.0,10.0,10.0
17585,Myself ; Yourself Specials,6.7,"Drama, Romance, School",Unknown,マイセルフ；ユアセルフ,Special,2,"Jun 27, 2008",Unknown,Unknown,Unknown,Doga Kobo,Visual novel,3 min. per ep.,PG-13 - Teens 13 or older,4913.0,5787,6661,3,174,4441,106,81,1859,194.0,176.0,380.0,773.0,630.0,333.0,91.0,43.0,24.0,22.0
17599,Konpora Kid,Unknown,"Comedy, Kids, Sci-Fi",Unknown,コンポラキッド,TV,26,"Jun 3, 1985 to Dec 23, 1985",Summer 1985,Unknown,Unknown,Toei Animation,Unknown,25 min. per ep.,PG - Children,15147.0,15104,189,0,11,45,11,50,72,3.0,Unknown,8.0,2.0,7.0,5.0,3.0,1.0,1.0,2.0
17601,Non-tan to Issho,Unknown,Kids,Unknown,ノンタンといっしょ,TV,263,"Oct 5, 1992 to Mar 18, 1994",Fall 1992,Unknown,Unknown,Studio Pierrot,Picture book,5 min. per ep.,PG - Children,11211.0,13822,272,0,12,117,8,67,68,12.0,6.0,5.0,14.0,9.0,15.0,1.0,5.0,Unknown,8.0
17603,Mr. Pen Pen,Unknown,"Comedy, Kids, Shoujo",Unknown,Mr.ペンペン,Special,1,"Mar 31, 1986",Unknown,Unknown,Unknown,Unknown,Unknown,47 min.,PG - Children,15686.0,12385,454,0,22,188,2,52,190,117.0,3.0,3.0,8.0,5.0,12.0,3.0,1.0,4.0,13.0
17605,Mr. Pen Pen II,Unknown,"Comedy, Kids, Shoujo",Unknown,Mr.ペンペンII,Special,1,"Dec 29, 1986",Unknown,Unknown,Unknown,Unknown,Unknown,46 min.,PG - Children,15687.0,12884,369,0,15,184,2,51,117,117.0,1.0,3.0,4.0,10.0,16.0,4.0,2.0,1.0,9.0
17613,Poka Poka Mori no Rascal,Unknown,Kids,Unknown,ぽかぽか森のラスカル,TV,52,"Apr 1, 2006 to Mar 24, 2007",Spring 2006,Unknown,Unknown,Nippon Animation,Unknown,5 min. per ep.,G - All Ages,11553.0,13895,264,1,12,83,7,52,110,3.0,Unknown,6.0,8.0,6.0,15.0,5.0,9.0,1.0,3.0
17615,Kyoufu Shinbun,Unknown,"Horror, Shounen",Unknown,恐怖新聞,OVA,2,"Jul 21, 1991 to Sep 21, 1991",Unknown,"Geneon Universal Entertainment, Pony Canyon",Unknown,Studio Pierrot,Manga,30 min. per ep.,PG-13 - Teens 13 or older,15253.0,12107,503,0,23,127,18,41,294,4.0,2.0,5.0,12.0,18.0,28.0,4.0,5.0,3.0,7.0
17619,Souya Monogatari,Unknown,"Adventure, Drama, Historical",Unknown,宗谷物語,TV,21,"Feb 7, 1984 to Jun 26, 1984",Winter 1984,Kokusai Eigasha,Unknown,Unknown,Unknown,25 min. per ep.,Unknown,12219.0,13184,333,0,18,73,13,53,176,3.0,1.0,3.0,2.0,10.0,11.0,2.0,Unknown,3.0,4.0
17621,Ultraman: Chou Toushi Gekiden - Suisei Senjin Tsuifon Toujou,Unknown,"Action, Sci-Fi, Space, Super Power, Shounen",Unknown,ウルトラマン超闘士激伝 彗星戦神ツイフォン登場,OVA,1,"Sep 25, 1996",Unknown,"Bandai Visual, Tsuburaya Productions",Unknown,Unknown,Other,40 min.,PG - Children,12693.0,12231,479,0,18,163,10,71,217,8.0,2.0,6.0,23.0,24.0,18.0,3.0,4.0,4.0,6.0
17623,Futago no Monchhichi,Unknown,"Comedy, Kids",Unknown,ふたごのモンチッチ,TV,130,"Feb 4, 1980 to Aug 1, 1980",Winter 1980,Ashi Production,Unknown,Unknown,Unknown,5 min. per ep.,PG - Children,14019.0,14298,238,1,12,75,8,67,76,5.0,Unknown,1.0,5.0,14.0,13.0,6.0,1.0,1.0,5.0
17624,Omakase Scrappers,Unknown,"Adventure, Comedy, Sci-Fi",Unknown,おまかせ スクラッパーズ,TV,39,"Apr 7, 1994 to Jan 5, 1995",Spring 1994,ACC Production,Unknown,JCF,Unknown,25 min. per ep.,PG - Children,11324.0,14215,243,3,18,71,10,49,95,6.0,2.0,9.0,5.0,3.0,11.0,2.0,1.0,Unknown,4.0
17635,Koitabi: True Tours Nanto,6.93,Romance,Unknown,恋旅～True Tours Nanto～,Special,6,"Apr 28, 2013",Unknown,Unknown,Unknown,P.A. Works,Original,7 min. per ep.,PG-13 - Teens 13 or older,3890.0,4344,13484,9,617,6936,392,244,5295,225.0,395.0,1173.0,1903.0,1095.0,511.0,145.0,51.0,17.0,19.0
17637,Miyakawa-ke no Kuufuku,6.52,Slice of Life,Unknown,宮河家の空腹,ONA,10,"Apr 29, 2013 to Jul 1, 2013",Unknown,Unknown,Unknown,"Ordet, Encourage Films",Manga,5 min. per ep.,PG-13 - Teens 13 or older,5797.0,3591,20767,28,601,13290,428,442,6006,407.0,564.0,1502.0,2913.0,2379.0,1351.0,535.0,239.0,118.0,88.0
17641,Date A Live: Date to Date,7.37,"Sci-Fi, Harem, Comedy, Romance, School",Unknown,デート・ア・ライブ DATE TO DATE,OVA,1,"Dec 6, 2013",Unknown,Nippon Columbia,Funimation,AIC PLUS+,Light novel,24 min.,R+ - Mild Nudity,2030.0,1020,146853,346,1989,122292,785,592,21195,8549.0,10237.0,20471.0,24727.0,11358.0,5082.0,1817.0,811.0,422.0,297.0
17643,Little Busters!: Sekai no Saitou wa Ore ga Mamoru!,7.37,"Slice of Life, Comedy, School",Unknown,リトルバスターズ！世界の斎藤は俺が守る！,OVA,1,"Aug 28, 2013",Unknown,Unknown,Unknown,J.C.Staff,Visual novel,24 min.,PG-13 - Teens 13 or older,2039.0,3280,25031,29,375,17141,294,138,7083,1037.0,1393.0,3183.0,3919.0,1649.0,626.0,211.0,87.0,43.0,35.0
17649,Udauda Yatteru Hima wa Nee!,Unknown,"Action, Comedy, School, Shounen",Unknown,ウダウダやってるヒマはねェ!,OVA,2,"Apr 7, 1995 to Aug 25, 1995",Unknown,Unknown,Unknown,J.C.Staff,Unknown,45 min. per ep.,R - 17+ (violence & profanity),12672.0,13267,322,0,24,56,9,44,189,7.0,Unknown,2.0,10.0,7.0,2.0,2.0,3.0,1.0,2.0
17651,Genei wo Kakeru Taiyou,6.42,Magic,Day Break Illusion,幻影ヲ駆ケル太陽,TV,13,"Jul 6, 2013 to Sep 28, 2013",Summer 2013,"Aniplex, Nihon Ad Systems, Bushiroad, Good Smile Company, Asahi Broadcasting",Aniplex of America,AIC,Original,24 min. per ep.,R - 17+ (violence & profanity),6314.0,2316,47877,115,2936,21477,2328,4770,16366,684.0,1186.0,2741.0,4857.0,3923.0,2600.0,1409.0,755.0,309.0,191.0
17655,Mobile Suit Gundam AGE: Memory of Eden,6.64,"Action, Mecha, Military, Sci-Fi, Drama",Unknown,機動戦士ガンダムAGE MEMORY OF EDEN,OVA,2,"Jul 26, 2013",Unknown,Mainichi Broadcasting System,Unknown,Sunrise,Unknown,1 hr. 15 min. per ep.,PG-13 - Teens 13 or older,5212.0,7036,4070,2,118,2284,74,99,1495,68.0,108.0,246.0,431.0,345.0,157.0,57.0,36.0,17.0,9.0
17657,Chibi Neko Tomu no Daibouken: Chikyuu wo Sukue! Nakama-tachi,Unknown,"Adventure, Kids",Unknown,ちびねこトムの大冒険 地球を救え！なかまたち,Special,1,1992,Unknown,Unknown,Unknown,Unknown,Unknown,1 hr. 25 min.,G - All Ages,13589.0,14387,230,1,8,51,11,34,126,3.0,1.0,5.0,4.0,8.0,3.0,3.0,Unknown,1.0,2.0
17659,Gunnm 3D Special,4.85,"Action, Sci-Fi, Sports",Unknown,銃夢-3Dスペシャル-,OVA,1,"Aug 18, 2000",Unknown,"Anima, Shueisha",Unknown,Unknown,Manga,3 min.,PG-13 - Teens 13 or older,10734.0,8148,2635,1,57,1704,43,54,777,20.0,21.0,53.0,93.0,208.0,269.0,176.0,135.0,80.0,72.0
17665,Dohyou no Oni-tachi,Unknown,"Drama, Historical, Sports",Unknown,土俵の鬼たち,Movie,1,"May 21, 1994",Unknown,Unknown,Unknown,Studio Deen,Unknown,1 hr. 35 min.,Unknown,13818.0,14516,223,0,9,69,4,42,99,5.0,1.0,2.0,6.0,6.0,9.0,1.0,8.0,2.0,2.0
17667,Harisu no Kaze,Unknown,"Comedy, School",Unknown,ハリスの旋風,TV,70,"May 5, 1966 to Aug 31, 1967",Spring 1966,P Productions,Unknown,Unknown,Unknown,25 min. per ep.,Unknown,14299.0,12888,369,1,16,86,22,65,180,4.0,Unknown,9.0,2.0,14.0,5.0,6.0,2.0,2.0,5.0
17669,Kunimatsu-sama no Otoridai,Unknown,"Comedy, School, Sports",Unknown,国松さまのお通りだい,TV,46,"Oct 6, 1971 to Sep 25, 1972",Fall 1971,Mushi Production,Unknown,Unknown,Unknown,22 min. per ep.,Unknown,15214.0,13220,329,0,19,77,10,79,144,4.0,6.0,5.0,3.0,9.0,9.0,6.0,2.0,3.0,3.0
17671,Animal 1,Unknown,Sports,Unknown,アニマル１,TV,27,"Apr 1, 1968 to Sep 30, 1968",Spring 1968,Mushi Production,Unknown,Unknown,Unknown,22 min. per ep.,PG-13 - Teens 13 or older,13253.0,12500,429,1,22,113,18,86,190,7.0,2.0,5.0,15.0,9.0,10.0,3.0,5.0,5.0,5.0
17673,Kyubi no Kitsune to Tobimaru (Sesshoseki),Unknown,"Demons, Fantasy",Unknown,九尾の狐と飛丸（殺生石）,Movie,1,"Oct 19, 1968",Unknown,Unknown,Unknown,Unknown,Unknown,1 hr. 21 min.,Unknown,15246.0,12999,349,1,15,75,11,49,199,7.0,Unknown,2.0,7.0,6.0,11.0,2.0,2.0,Unknown,4.0
17675,Otogi no Sekai Ryokou,Unknown,Adventure,Unknown,おとぎの世界旅行,Movie,1,"Aug 25, 1962",Unknown,Otogi Production,Unknown,Unknown,Unknown,1 hr. 16 min.,G - All Ages,11416.0,14468,225,0,11,43,7,60,104,4.0,Unknown,3.0,1.0,5.0,6.0,3.0,Unknown,Unknown,3.0
17677,Buki yo Saraba,6.93,"Action, Drama, Sci-Fi",A Farewell to Arms,武器よさらば,Movie,1,"Jul 20, 2013",Unknown,Unknown,Sentai Filmworks,Sunrise,Unknown,25 min.,R - 17+ (violence & profanity),3898.0,5117,8992,8,199,4689,101,61,3942,120.0,342.0,830.0,1139.0,624.0,314.0,121.0,56.0,21.0,16.0
17679,Gambo,6.59,"Action, Demons, Historical",Gambo,GAMBO,Movie,1,"Jul 20, 2013",Unknown,Unknown,Sentai Filmworks,Sunrise,Original,12 min.,R - 17+ (violence & profanity),5424.0,5615,7151,2,137,4403,71,48,2492,109.0,185.0,584.0,993.0,761.0,388.0,147.0,68.0,38.0,24.0
17681,Zettai Bouei Leviathan,6.31,"Fantasy, Magic, Comedy",Leviathan:The Last Defense,絶対防衛レヴィアタン,TV,13,"Apr 6, 2013 to Jul 6, 2013",Spring 2013,"TV Tokyo, ZERO-A, GREE",Sentai Filmworks,Gonzo,Game,20 min. per ep.,PG-13 - Teens 13 or older,6860.0,3265,25216,37,1636,12106,1159,2873,7442,362.0,480.0,1236.0,2536.0,2427.0,1736.0,804.0,356.0,211.0,130.0
17687,Bemubemu Hunter Kotengu Tenmaru,Unknown,"Adventure, Fantasy",Unknown,べムべムハンター・こてんぐテン丸,TV,19,"May 26, 1983 to Oct 27, 1983",Spring 1983,Unknown,Unknown,Toei Animation,Unknown,25 min. per ep.,Unknown,13417.0,13326,314,1,14,92,12,61,135,5.0,6.0,2.0,9.0,5.0,13.0,2.0,4.0,2.0,5.0
17689,Chironup no Kitsune,6.38,Drama,Unknown,チロヌップのきつね,Movie,1,"Aug 15, 1987",Unknown,Group TAC,Unknown,Unknown,Novel,1 hr. 12 min.,G - All Ages,6509.0,11087,764,5,23,269,13,42,417,12.0,10.0,31.0,50.0,36.0,32.0,7.0,7.0,3.0,2.0
17693,Erementar Gerad: Aozora no Senki,5.74,Music,Unknown,EREMENTAR GERAD-蒼空の戦旗-,Music,1,"Mar 19, 2005",Unknown,Mag Garden,Unknown,Unknown,Manga,2 min.,G - All Ages,9048.0,9839,1334,0,29,798,27,52,428,23.0,12.0,36.0,70.0,124.0,135.0,40.0,25.0,9.0,14.0
17697,Neon The Animation,5.42,"Slice of Life, Comedy, Historical, Police, Mecha",Unknown,Neon The Animation,ONA,6,"Jul 4, 2011 to Apr 3, 2015",Unknown,Unknown,Unknown,Unknown,Original,5 min. per ep.,G - All Ages,9896.0,11172,745,0,75,193,49,59,369,5.0,4.0,11.0,15.0,23.0,63.0,28.0,16.0,11.0,8.0
17699,Toriko Movie: Bishokushin no Special Menu,7.13,"Action, Adventure, Fantasy, Shounen",Toriko the Movie:Secret Recipe of Gourmet God!,劇場版トリコ 美食神の超食宝 (スペシャル・メニュー),Movie,1,"Jul 27, 2013",Unknown,"Yomiko Advertising, Toei Video, Bandai, Nippon Columbia, Happinet Pictures, Bandai Namco Games, Shueisha",Discotek Media,Toei Animation,Unknown,1 hr. 21 min.,PG-13 - Teens 13 or older,3095.0,6227,5520,4,135,3507,78,97,1703,189.0,218.0,526.0,798.0,372.0,154.0,45.0,28.0,13.0,16.0
17703,Danchi Tomoo,Unknown,"Comedy, Seinen",Unknown,団地ともお,TV,78,"Apr 6, 2013 to Feb 7, 2015",Spring 2013,"NHK, Shogakukan Music & Digital Entertainment",Unknown,Unknown,Manga,24 min. per ep.,G - All Ages,13746.0,10897,819,1,51,103,42,138,485,12.0,5.0,7.0,18.0,25.0,24.0,7.0,4.0,3.0,8.0
